timesheet_id,employee_id,project_id,task_id,work_date,hours_logged,billable
667,8,12,71,2025-12-29,7.14,True
668,8,19,112,2025-11-12,6.58,True
669,8,14,81,2023-09-21,4.35,False
670,8,22,135,2026-04-10,4.45,True
671,8,30,177,2024-04-30,7.88,True
672,8,10,59,2023-12-04,7.38,True
673,8,17,97,2026-02-06,5.46,True
674,8,9,54,2023-12-15,6.26,True
675,8,24,145,2024-07-08,6.82,True
676,8,14,83,2025-04-03,4.9,True
677,8,22,136,2025-05-30,7.75,False
678,8,6,37,2024-12-13,7.04,True
679,8,18,,2025-09-16,1.38,True
680,8,16,94,2026-03-23,2.77,False
681,8,20,124,2025-09-16,6.53,True
682,8,5,,2024-02-15,6.62,True
683,8,7,42,2026-03-12,5.36,True
684,8,14,85,2024-07-25,1.15,False
685,8,6,40,2026-03-20,4.04,False
686,8,19,115,2025-09-10,0.88,True
687,8,21,132,2025-10-29,6.86,True
688,8,20,121,2023-09-14,4.16,True
689,8,19,118,2024-10-17,5.86,True
690,8,14,85,2023-11-08,2.51,True
691,8,29,173,2025-06-10,3.86,True
692,8,6,38,2026-02-16,3.08,True
693,8,5,35,2025-10-31,6.75,True
694,8,24,147,2024-05-27,5.16,True
695,8,5,31,2026-04-03,1.26,True
696,8,16,92,2023-10-05,7.99,True
697,8,27,164,2023-09-04,6.55,True
698,8,4,22,2024-10-01,4.15,False
699,8,29,174,2026-05-21,5.03,True
700,8,2,15,2026-01-22,7.72,False
701,8,17,102,2024-02-27,7.03,False
702,8,21,128,2024-03-08,6.86,True
703,8,14,81,2024-11-14,6.76,True
704,8,10,55,2024-12-26,3.29,False
705,8,12,70,2024-05-06,6.15,True
706,8,26,159,2025-10-24,7.39,False
707,8,28,171,2025-07-10,7.58,True
708,8,25,,2026-05-25,7.58,True
709,8,11,64,2025-12-05,0.96,False
710,8,22,135,2023-10-27,7.83,False
711,8,26,158,2025-11-05,3.52,True
712,8,18,108,2025-06-04,0.56,True
713,8,29,174,2025-10-06,6.32,False
714,8,3,,2025-05-16,3.42,True
715,8,7,,2025-03-31,4.41,False
716,8,6,,2024-12-11,2.31,False
717,8,24,148,2024-02-12,5.99,False
718,8,2,9,2026-01-05,2.73,True
719,8,28,168,2025-03-04,2.63,False
720,8,23,139,2025-08-12,4.4,True
721,8,11,65,2025-07-09,3.91,True
722,8,14,81,2024-01-05,0.97,False
723,8,19,117,2025-12-18,5.67,False
724,8,24,150,2024-05-29,1.58,True
725,8,30,179,2025-10-14,1.33,True
726,8,10,,2024-05-09,1.38,True
727,8,6,40,2023-07-05,1.42,True
728,8,28,,2026-03-12,4.8,True
729,8,27,164,2024-03-28,6.21,True
730,8,15,90,2024-05-01,7.0,True
731,8,26,159,2025-09-01,2.25,True
732,8,18,,2025-12-24,6.02,True
733,8,28,166,2025-03-24,4.71,True
734,8,18,,2023-10-17,7.68,True
735,9,22,135,2023-08-08,2.56,True
736,9,27,164,2025-12-26,1.13,True
737,9,11,62,2026-04-02,6.96,True
738,9,14,81,2026-06-16,2.88,True
739,9,4,23,2025-02-04,1.58,True
740,9,3,19,2024-06-11,0.94,False
741,9,10,57,2024-04-17,3.6,True
742,9,16,95,2025-08-27,7.62,True
743,9,16,,2024-10-21,7.35,True
744,9,19,112,2026-04-20,2.03,False
745,9,12,70,2024-11-14,4.53,True
746,9,30,175,2023-07-03,6.59,False
747,9,2,15,2025-01-10,4.98,False
748,9,13,76,2026-05-11,2.61,True
749,9,13,75,2025-01-23,7.09,True
750,9,21,133,2025-01-10,2.34,False
751,9,11,67,2023-08-02,7.36,True
752,9,30,,2026-03-02,0.53,True
753,9,6,40,2025-09-12,4.54,False
754,9,22,137,2025-07-03,3.4,False
755,9,26,156,2024-03-12,3.97,False
756,9,15,,2023-08-10,6.19,True
757,9,23,138,2025-03-12,6.56,True
758,9,1,7,2025-09-19,1.33,True
759,9,17,101,2024-07-31,5.45,True
760,9,24,145,2023-08-17,7.94,True
761,9,18,110,2023-07-05,7.53,True
762,9,21,,2025-04-22,3.74,False
763,9,9,54,2026-02-10,4.22,True
764,9,2,11,2023-10-05,2.58,True
765,9,15,90,2024-08-02,3.01,False
766,9,7,43,2023-11-06,5.19,True
767,9,16,91,2025-05-15,6.8,True
768,9,16,93,2023-10-20,6.66,True
769,9,8,49,2025-12-15,6.23,True
770,9,19,111,2023-09-07,3.33,False
771,9,23,,2024-03-18,0.97,False
772,9,15,90,2024-01-24,3.05,False
773,9,26,,2026-05-25,2.96,True
774,9,4,,2023-11-16,4.95,False
775,9,29,174,2026-05-08,2.42,True
776,9,5,29,2024-03-18,2.84,True
777,9,21,130,2024-04-24,1.61,True
778,9,11,62,2026-05-26,4.9,True
779,9,2,8,2025-11-11,3.08,False
780,9,21,127,2025-05-30,1.92,True
781,9,23,142,2025-05-09,6.89,True
782,9,8,46,2024-10-14,4.0,True
783,9,16,93,2025-08-08,2.04,True
784,9,1,1,2025-07-02,0.73,True
785,9,10,60,2025-07-07,0.83,True
786,9,7,42,2024-12-18,5.89,True
787,9,18,106,2023-08-14,1.82,True
788,9,17,101,2025-12-05,7.09,True
789,9,5,31,2024-07-23,1.94,True
790,9,12,71,2024-11-12,7.41,False
791,9,19,115,2024-04-30,2.96,True
792,9,26,157,2026-05-06,7.76,False
793,9,7,43,2023-11-10,1.76,True
794,9,29,174,2025-08-05,4.24,True
795,9,11,69,2026-04-09,4.05,True
796,9,21,126,2024-08-28,2.15,True
797,9,28,167,2025-03-18,3.69,True
798,9,6,39,2024-12-03,4.63,True
799,9,3,20,2025-06-20,2.23,True
800,9,17,100,2026-01-09,4.01,True
801,9,26,158,2025-08-22,0.69,True
802,9,10,59,2023-12-08,6.39,False
803,9,18,106,2025-05-05,2.38,True
804,9,25,153,2024-07-25,5.79,False
805,9,28,171,2024-12-16,0.56,True
806,9,27,163,2025-10-08,6.66,False
807,9,1,5,2024-05-01,6.99,True
808,9,24,147,2024-10-21,4.37,False
809,9,25,154,2025-05-28,6.44,True
810,9,7,44,2023-08-31,3.31,True
811,9,26,158,2025-05-26,2.19,True
812,9,25,155,2025-03-05,2.95,True
813,9,26,,2024-04-10,1.65,False
814,9,11,68,2025-08-19,2.03,True
815,9,18,110,2024-02-08,2.97,False
816,9,4,23,2023-09-04,6.7,True
817,9,1,1,2025-08-29,2.63,True
818,9,22,137,2023-10-26,3.26,True
819,9,11,68,2025-09-08,1.68,True
820,9,18,104,2025-09-04,7.66,False
821,9,5,33,2025-12-02,6.63,True
822,9,6,39,2024-08-19,4.27,True
823,9,9,51,2025-12-29,0.98,True
824,9,26,158,2026-04-01,3.95,True
825,9,24,,2026-01-20,3.1,False
826,9,26,157,2025-10-28,2.37,False
827,9,24,147,2024-07-10,5.74,True
828,9,9,54,2025-02-17,5.5,True
829,9,24,145,2026-04-06,3.58,False
830,9,4,22,2024-02-01,4.28,False
831,9,14,83,2024-08-28,4.3,True
832,9,3,19,2025-08-19,3.08,True
833,9,7,42,2024-11-25,1.36,False
834,9,11,69,2026-03-19,3.96,True
835,9,16,92,2024-06-14,6.79,True
836,9,6,41,2025-09-08,1.76,True
837,9,1,2,2025-12-19,3.19,True
838,9,2,11,2025-12-22,5.73,False
839,9,23,138,2023-07-10,0.86,True
840,9,7,43,2024-10-31,2.0,True
841,9,26,157,2024-06-07,0.83,True
842,9,27,164,2024-07-23,5.19,False
843,9,13,74,2024-10-18,2.1,True
844,10,6,,2025-04-08,0.59,True
845,10,8,,2025-01-21,5.37,True
846,10,9,54,2025-04-25,7.86,True
847,10,3,20,2026-01-05,3.37,True
848,10,1,1,2025-03-24,2.27,True
849,10,12,70,2024-05-06,3.32,True
850,10,8,49,2025-12-25,6.04,True
851,10,9,50,2026-06-01,6.44,True
852,10,28,168,2024-11-08,2.04,True
853,10,6,37,2023-11-10,7.02,True
854,10,7,,2024-04-15,7.54,True
855,10,17,,2026-02-11,2.84,True
856,10,8,49,2024-11-21,2.77,True
857,10,21,133,2023-12-11,7.63,True
858,10,13,80,2025-11-12,4.29,True
859,10,25,154,2023-08-10,6.21,True
860,10,3,18,2024-05-08,4.65,True
861,10,13,80,2025-01-31,3.31,True
862,10,5,29,2023-07-27,6.96,True
863,10,12,71,2025-09-16,7.78,True
864,10,16,95,2023-11-23,3.57,True
865,10,30,179,2024-05-28,1.96,True
866,10,23,143,2025-07-24,5.72,True
867,10,30,176,2024-11-08,4.08,False
868,10,23,139,2024-12-17,5.04,False
869,10,5,31,2023-07-26,1.38,True
870,10,23,141,2023-12-12,4.39,True
871,10,14,84,2024-11-29,5.69,True
872,10,4,26,2024-04-18,2.52,True
873,10,24,146,2023-07-14,7.9,False
874,10,6,38,2024-04-01,1.99,True
875,10,4,24,2024-07-15,2.01,True
876,10,26,158,2025-10-15,3.81,False
877,10,4,23,2023-12-11,2.7,True
878,10,9,,2023-08-30,4.89,True
879,10,22,134,2023-11-03,2.5,False
880,10,22,134,2024-01-15,2.08,False
881,10,16,95,2025-11-26,3.02,True
882,10,11,65,2025-07-09,5.49,True
883,10,2,13,2024-01-22,0.52,False
884,10,13,75,2023-08-22,5.01,False
885,10,9,51,2025-07-24,3.89,True
886,10,28,169,2024-07-19,0.52,True
887,10,27,165,2025-07-07,7.05,False
888,10,24,147,2024-10-21,5.05,True
889,10,30,178,2024-01-22,6.01,True
890,10,7,44,2026-04-29,0.74,True
891,10,3,20,2026-02-11,1.76,True
892,10,4,21,2024-05-24,7.47,True
893,10,13,76,2024-12-09,5.49,False
894,10,22,135,2026-06-29,5.25,True
895,10,26,157,2023-11-10,5.33,True
896,10,23,143,2025-08-20,5.4,False
897,10,28,167,2024-09-30,2.44,True
898,10,24,148,2025-07-23,1.46,True
899,10,13,73,2025-03-28,0.96,True
900,10,28,169,2025-04-15,6.28,False
901,10,30,179,2024-09-27,1.3,True
902,10,28,167,2025-02-27,6.78,True
903,10,15,89,2024-04-24,6.1,False
904,10,27,164,2025-04-16,2.82,False
905,10,26,157,2024-10-03,5.75,True
906,10,28,169,2025-09-10,2.74,False
907,10,30,175,2025-09-11,3.03,True
908,10,23,141,2024-01-16,1.48,False
909,10,19,111,2025-03-14,3.93,True
910,10,24,146,2024-01-25,5.59,False
911,10,16,91,2024-02-26,7.85,True
912,10,8,,2024-11-05,3.47,True
913,10,20,124,2025-08-07,6.32,False
914,10,22,137,2025-08-21,2.56,True
915,10,3,20,2024-10-03,0.67,True
916,10,19,112,2024-07-05,3.38,False
917,10,23,142,2024-03-13,1.25,True
918,10,18,110,2023-11-08,4.39,True
919,10,23,143,2024-03-11,6.15,True
920,10,22,135,2024-07-03,0.54,True
921,10,11,64,2024-08-26,5.39,True
922,10,9,50,2023-12-21,7.85,True
923,10,12,70,2025-11-13,7.83,True
924,10,8,49,2025-02-20,5.44,True
925,10,19,116,2026-06-05,7.33,False
926,10,20,120,2024-01-19,5.47,True
927,10,2,12,2024-09-13,7.68,True
928,10,7,43,2024-03-20,5.97,True
929,10,18,109,2024-05-30,3.5,True
930,10,9,51,2024-08-21,1.03,True
931,10,21,129,2025-08-01,4.73,True
932,10,17,100,2024-05-10,2.87,False
933,10,13,,2024-11-18,1.08,True
934,10,4,27,2023-11-13,2.97,True
935,10,30,177,2024-04-25,7.02,True
936,10,13,74,2024-06-24,4.45,False
937,10,19,118,2024-01-12,4.47,True
938,10,28,168,2024-01-19,7.22,True
939,10,25,153,2026-06-23,4.64,False
940,10,13,75,2024-12-12,0.57,True
941,10,5,31,2025-08-14,4.76,True
942,10,30,177,2024-11-22,5.59,True
943,10,17,100,2026-06-01,7.56,False
944,10,27,165,2023-12-26,7.61,True
945,10,11,63,2023-12-05,5.97,False
946,10,6,37,2025-02-05,4.66,True
947,10,22,135,2026-03-09,4.23,True
948,10,22,134,2025-10-08,0.6,True
949,10,27,165,2025-11-17,5.77,True
950,10,8,49,2023-09-25,5.06,False
951,10,3,17,2026-05-18,3.15,True
952,12,11,65,2024-02-27,2.68,True
953,12,7,44,2026-05-21,6.69,True
954,12,15,90,2023-10-26,3.17,True
955,12,11,63,2023-07-11,3.12,True
956,12,16,95,2026-05-19,7.24,True
957,12,8,47,2025-03-04,3.23,False
958,12,18,104,2025-12-15,5.42,True
959,12,5,35,2023-07-12,3.19,False
960,12,7,43,2023-09-21,1.5,True
961,12,16,93,2024-02-29,3.66,True
962,12,25,154,2026-04-23,5.94,True
963,12,27,160,2024-02-06,6.45,True
964,12,2,13,2025-11-26,7.82,True
965,12,3,17,2024-05-08,5.97,True
966,12,9,52,2024-11-18,5.5,True
967,12,16,91,2026-04-24,5.08,True
968,12,28,171,2024-04-30,2.22,True
969,12,2,11,2024-04-25,3.7,True
970,12,17,102,2024-10-16,2.16,True
971,12,4,25,2025-06-18,5.84,True
972,12,29,,2023-09-22,0.5,True
973,12,11,69,2025-01-24,7.31,True
974,12,6,40,2025-07-14,3.01,True
975,12,11,67,2026-06-18,5.04,True
976,12,9,53,2023-12-26,7.15,True
977,12,24,144,2024-07-25,1.95,True
978,12,4,,2025-06-02,2.76,True
979,12,25,152,2023-09-28,1.46,True
980,12,23,142,2025-06-11,7.21,True
981,12,23,141,2023-11-16,4.12,True
982,12,23,140,2023-10-02,7.67,True
983,12,23,141,2026-04-09,5.64,False
984,12,3,20,2025-08-25,4.72,True
985,12,6,41,2023-07-19,7.09,False
986,12,15,89,2025-03-13,6.89,True
987,12,9,51,2024-10-01,0.84,True
988,12,2,12,2024-03-29,2.53,False
989,12,21,129,2026-06-29,1.37,True
990,12,21,131,2025-04-25,1.12,True
991,12,18,105,2025-10-14,7.24,True
992,12,8,47,2024-06-26,2.42,True
993,12,22,134,2025-08-21,7.59,True
994,12,21,129,2025-12-22,2.15,True
995,12,19,117,2024-05-14,3.85,True
996,12,14,84,2024-01-08,4.22,True
997,12,27,161,2026-03-31,7.58,True
998,12,10,,2024-05-29,7.14,False
999,12,22,134,2024-04-19,1.04,True
1000,12,30,178,2024-01-22,5.93,True
1001,12,13,74,2023-07-28,6.23,True
1002,12,2,9,2024-12-30,1.57,True
1003,12,18,108,2023-12-22,2.02,True
1004,12,19,113,2025-03-21,2.99,True
1005,12,1,1,2025-02-27,1.27,False
1006,12,8,46,2025-06-23,5.42,True
1007,12,29,174,2024-02-16,4.19,False
1008,12,8,47,2025-07-01,1.07,True
1009,12,12,70,2023-09-27,5.03,True
1010,12,17,98,2025-11-17,1.63,True
1011,12,10,57,2025-06-13,7.07,True
1012,12,16,93,2023-12-04,6.42,False
1013,12,5,31,2025-04-16,1.61,True
1014,12,26,159,2023-11-15,1.35,True
1015,12,24,144,2025-04-22,7.96,True
1016,12,16,94,2025-05-13,1.54,False
1017,12,30,178,2026-04-14,4.54,True
1018,12,18,109,2023-12-19,4.86,True
1019,12,19,114,2023-12-26,2.26,True
1020,12,28,,2026-02-25,7.68,False
1021,12,2,13,2024-04-11,2.71,True
1022,12,28,169,2024-11-08,2.08,True
1023,12,24,149,2024-04-19,3.33,True
1024,12,8,,2025-10-30,1.62,True
1025,12,24,148,2025-03-05,4.03,True
1026,12,15,87,2025-02-07,1.33,True
1027,12,21,,2024-06-20,4.27,True
1028,12,27,163,2024-12-10,7.39,True
1029,12,23,139,2025-01-07,7.8,True
1030,12,5,35,2023-10-23,2.14,True
1031,12,24,148,2023-12-06,6.62,True
1032,12,11,68,2025-08-18,1.74,False
1033,12,21,130,2024-02-08,1.28,True
1034,12,7,43,2024-07-19,4.64,True
1035,12,19,118,2023-10-02,0.86,True
1036,12,10,,2025-06-30,6.14,False
1037,12,5,30,2025-05-09,3.55,True
1038,12,4,23,2023-08-18,4.9,True
1039,12,19,111,2025-02-14,1.71,True
1040,12,3,16,2024-10-17,7.13,False
1041,12,21,128,2026-04-23,4.37,True
1042,12,21,131,2026-01-02,6.39,True
1043,12,12,71,2023-09-20,7.18,False
1044,12,13,74,2024-05-08,4.75,False
1045,12,4,23,2025-03-25,4.6,False
1046,12,26,159,2024-01-09,3.91,True
1047,12,10,57,2025-07-14,3.15,True
1048,12,23,140,2026-02-24,7.84,False
1049,12,19,116,2025-02-07,3.51,False
1050,12,30,178,2025-07-21,4.34,True
1051,12,15,87,2023-10-25,6.06,True
1052,12,27,161,2024-02-01,2.68,True
1053,12,13,76,2025-09-03,7.06,True
1054,12,12,72,2026-06-30,7.25,True
1055,12,7,43,2024-02-20,2.59,True
1056,12,5,31,2024-09-10,2.9,True
1057,12,20,119,2025-07-10,6.42,False
1058,12,7,,2023-08-16,7.64,True
1059,12,9,51,2023-12-19,1.56,True
1060,12,3,19,2025-11-06,4.44,True
1061,12,29,173,2025-02-28,1.73,True
1062,12,23,143,2025-09-04,6.67,True
1063,12,29,172,2024-04-22,2.93,False
1064,12,24,149,2025-04-09,0.61,False
1065,12,26,159,2024-12-20,4.41,True
1066,13,15,88,2026-01-06,5.29,True
1067,13,2,11,2025-11-07,5.72,False
1068,13,20,121,2024-09-02,7.64,False
1069,13,19,116,2025-07-15,0.62,False
1070,13,12,72,2025-11-19,4.42,False
1071,13,4,28,2025-11-24,3.3,True
1072,13,6,40,2025-02-03,6.84,True
1073,13,21,,2025-10-20,1.28,True
1074,13,20,119,2025-12-26,4.28,False
1075,13,22,137,2024-09-06,2.17,True
1076,13,13,80,2024-03-11,3.13,False
1077,13,12,72,2025-01-31,2.51,True
1078,13,10,61,2025-10-27,5.55,True
1079,13,30,175,2023-08-23,1.65,True
1080,13,27,165,2025-04-11,3.01,False
1081,13,14,84,2024-07-29,5.12,True
1082,13,2,14,2024-03-20,7.55,True
1083,13,24,146,2026-05-25,1.69,True
1084,13,23,142,2024-02-28,5.24,False
1085,13,27,162,2024-05-21,7.62,True
1086,13,3,,2023-07-24,5.22,True
1087,13,19,113,2026-01-15,5.26,False
1088,13,6,38,2025-02-28,1.95,False
1089,13,24,150,2025-08-13,6.28,True
1090,13,4,22,2024-02-05,1.56,True
1091,13,6,,2026-04-08,6.83,False
1092,13,7,43,2023-08-14,3.6,True
1093,13,21,,2025-11-06,3.31,True
1094,13,30,176,2024-07-03,2.74,False
1095,13,22,134,2024-02-26,7.82,False
1096,13,16,95,2023-07-11,1.69,True
1097,13,30,179,2023-08-30,4.52,True
1098,13,25,153,2024-02-21,7.24,True
1099,13,5,31,2024-12-30,2.55,True
1100,13,15,90,2025-12-10,4.34,True
1101,13,13,77,2024-06-04,6.46,False
1102,13,16,94,2025-11-14,4.97,True
1103,13,11,68,2025-11-26,2.0,True
1104,13,29,172,2026-01-06,1.75,True
1105,13,17,100,2025-02-21,5.03,False
1106,13,17,97,2024-02-20,1.85,True
1107,13,7,43,2024-04-23,6.35,True
1108,13,11,67,2024-09-10,3.99,False
1109,13,29,172,2025-08-28,2.63,True
1110,13,7,43,2023-12-01,4.8,True
1111,13,22,136,2025-04-16,1.99,True
1112,13,4,23,2025-04-30,4.93,True
1113,13,1,6,2023-07-10,7.34,True
1114,13,30,177,2023-08-03,1.02,True
1115,13,26,158,2025-01-13,2.88,True
1116,13,3,18,2026-04-07,5.09,True
1117,13,23,141,2024-03-05,6.82,False
1118,13,4,,2023-10-06,6.69,True
1119,13,6,,2025-07-25,6.62,True
1120,13,1,7,2023-10-16,2.45,False
1121,13,9,51,2026-01-29,1.4,True
1122,13,5,35,2026-01-01,5.51,True
1123,13,23,,2026-04-08,0.95,True
1124,13,7,43,2024-07-19,4.16,True
1125,13,27,164,2026-05-18,6.94,False
1126,13,9,52,2024-01-26,1.6,False
1127,13,24,144,2026-01-29,1.9,True
1128,13,22,136,2024-12-25,1.39,True
1129,13,17,99,2023-10-17,3.81,True
1130,13,2,14,2024-08-01,2.71,True
1131,13,20,123,2026-04-06,4.39,True
1132,13,4,,2023-09-12,4.81,True
1133,13,18,106,2025-10-06,3.44,True
1134,13,24,149,2024-12-31,4.21,True
1135,13,17,101,2026-03-03,6.04,False
1136,13,23,140,2023-11-20,1.75,True
1137,13,15,87,2026-02-26,3.71,True
1138,13,9,51,2023-07-20,4.96,False
1139,13,19,,2024-11-18,4.04,True
1140,13,1,3,2024-10-10,4.44,True
1141,13,26,159,2026-03-31,6.01,False
1142,13,9,52,2025-07-16,3.94,False
1143,13,10,59,2026-03-18,1.35,True
1144,13,28,167,2025-07-01,4.23,True
1145,13,7,42,2025-08-12,5.29,False
1146,13,29,174,2026-01-06,7.9,False
1147,13,6,39,2025-05-09,3.43,True
1148,13,23,142,2024-03-08,3.75,True
1149,13,15,89,2024-05-29,2.78,True
1150,13,26,159,2023-09-22,2.13,False
1151,13,4,,2025-03-18,0.54,True
1152,13,27,,2024-11-26,1.53,False
1153,13,23,143,2024-08-06,3.74,False
1154,13,10,58,2025-06-26,2.37,True
1155,13,13,74,2024-12-17,7.4,True
1156,13,6,39,2024-04-11,5.62,True
1157,13,10,,2026-01-30,4.59,True
1158,13,29,172,2024-04-09,4.45,True
1159,13,17,102,2025-07-02,4.01,True
1160,13,30,178,2023-12-29,6.17,True
1161,13,10,59,2026-05-14,3.3,True
1162,13,29,173,2023-10-18,6.17,True
1163,13,13,80,2026-05-26,3.95,True
1164,13,2,9,2025-05-13,4.96,False
1165,13,19,116,2023-11-02,1.41,True
1166,13,17,97,2024-08-23,4.37,True
1167,13,10,60,2023-07-14,6.54,True
1168,13,7,42,2024-05-09,5.03,True
1169,13,4,22,2026-02-25,0.68,True
1170,13,13,,2024-03-06,2.75,True
1171,13,5,32,2024-06-14,4.34,True
1172,14,7,43,2026-04-07,5.51,False
1173,14,16,93,2026-04-20,3.39,False
1174,14,15,90,2026-03-19,0.71,True
1175,14,19,115,2026-03-05,5.34,False
1176,14,20,121,2026-03-18,4.01,True
1177,14,12,72,2026-03-27,3.12,True
1178,14,5,34,2026-04-28,5.86,False
1179,14,13,,2026-06-16,5.34,True
1180,14,16,92,2026-05-13,5.81,True
1181,14,22,135,2026-05-29,2.93,False
1182,14,12,71,2026-03-09,0.84,False
1183,14,29,174,2026-06-23,3.38,False
1184,14,30,,2026-05-18,2.38,True
1185,14,5,32,2026-03-26,2.39,True
1186,14,14,82,2026-03-12,4.87,True
1187,14,22,,2026-03-05,6.58,False
1188,14,28,,2026-03-24,5.62,False
1189,14,24,147,2026-03-25,6.74,True
1190,14,16,93,2026-05-19,7.25,False
1191,14,26,,2026-04-24,5.19,False
1192,14,19,,2026-06-09,4.38,True
1193,14,23,139,2026-04-06,1.06,True
1194,14,28,170,2026-05-04,2.84,True
1195,14,18,104,2026-05-14,4.03,False
1196,14,9,50,2026-04-13,3.66,True
1197,14,29,172,2026-03-27,4.6,True
1198,14,30,175,2026-03-31,4.2,False
1199,14,19,111,2026-04-14,7.86,False
1200,14,20,119,2026-06-22,4.64,False
1201,14,9,50,2026-03-05,4.22,True
1202,14,12,71,2026-06-09,6.87,False
1203,14,1,1,2026-06-08,6.36,True
1204,14,20,124,2026-05-27,6.03,True
1205,14,2,14,2026-05-29,1.44,True
1206,14,18,110,2026-03-16,7.23,False
1207,14,30,,2026-03-30,1.19,True
1208,14,14,85,2026-05-12,0.84,False
1209,14,28,166,2026-03-10,0.92,True
1210,14,10,,2026-04-14,5.02,False
1211,14,10,58,2026-05-01,5.43,True
1212,14,3,20,2026-03-27,4.21,True
1213,14,23,140,2026-06-08,4.64,False
1214,14,8,47,2026-04-10,5.73,True
1215,14,20,119,2026-03-27,7.34,False
1216,14,26,157,2026-05-29,3.8,False
1217,14,4,,2026-06-16,0.75,True
1218,14,2,14,2026-03-24,5.45,True
1219,14,1,7,2026-06-23,3.02,False
1220,14,25,,2026-06-01,6.72,True
1221,14,14,86,2026-06-05,0.93,True
1222,14,13,77,2026-06-18,7.93,True
1223,14,17,100,2026-04-29,6.09,False
1224,14,5,33,2026-06-11,5.62,True
1225,14,8,47,2026-04-13,4.78,True
1226,14,9,52,2026-06-09,5.4,False
1227,14,15,,2026-03-02,4.0,False
1228,14,14,,2026-06-29,1.1,False
1229,14,6,39,2026-04-03,7.02,True
1230,14,21,126,2026-03-30,1.36,True
1231,14,22,137,2026-05-14,2.88,True
1232,14,9,50,2026-05-26,6.84,False
1233,14,18,106,2026-04-14,1.32,True
1234,14,4,24,2026-03-27,2.94,True
1235,14,27,160,2026-05-22,3.7,True
1236,14,1,7,2026-04-16,3.01,True
1237,14,21,130,2026-05-19,0.73,True
1238,14,10,59,2026-03-04,1.3,True
1239,14,11,67,2026-06-29,2.11,False
1240,14,25,151,2026-03-10,7.69,False
1241,14,19,117,2026-05-08,6.0,False
1242,14,17,101,2026-04-30,5.44,True
1243,14,11,66,2026-06-25,2.33,True
1244,14,25,152,2026-04-28,2.86,False
1245,14,14,83,2026-05-11,4.29,False
1246,14,21,129,2026-04-27,6.4,True
1247,14,18,109,2026-05-26,4.89,True
1248,14,9,52,2026-04-10,1.38,True
1249,14,21,129,2026-06-24,1.85,True
1250,14,18,110,2026-06-04,1.26,False
1251,14,3,20,2026-06-26,3.41,True
1252,14,10,61,2026-06-23,3.02,True
1253,14,4,21,2026-03-10,6.04,True
1254,14,15,90,2026-06-03,6.76,True
1255,14,16,96,2026-03-24,5.93,True
1256,14,27,160,2026-03-20,7.22,True
1257,14,11,66,2026-06-29,6.3,True
1258,14,16,95,2026-05-06,7.23,True
1259,14,13,75,2026-03-19,0.81,False
1260,14,17,101,2026-04-10,1.25,True
1261,14,8,47,2026-06-29,7.38,False
1262,14,25,152,2026-05-25,2.59,True
1263,14,18,105,2026-03-04,4.99,True
1264,14,16,91,2026-04-17,2.02,False
1265,14,19,118,2026-05-06,1.45,True
1266,14,29,173,2026-03-12,6.98,False
1267,14,24,146,2026-06-11,1.09,False
1268,14,17,100,2026-05-20,6.02,True
1269,14,3,18,2026-06-23,7.44,True
1270,14,30,179,2026-04-10,1.93,True
1271,14,27,160,2026-06-30,5.26,True
1272,14,5,32,2026-05-26,1.97,True
1273,15,3,17,2023-07-07,3.76,True
1274,15,20,120,2023-09-18,3.64,True
1275,15,16,92,2025-03-06,6.81,False
1276,15,22,137,2025-07-01,4.58,True
1277,15,8,47,2025-11-06,7.77,True
1278,15,22,135,2026-02-06,7.67,True
1279,15,12,72,2024-03-19,6.3,True
1280,15,26,159,2024-10-23,0.72,True
1281,15,7,43,2023-11-02,4.72,True
1282,15,22,137,2025-12-22,3.69,True
1283,15,2,11,2025-05-26,5.27,True
1284,15,15,88,2024-08-26,6.35,True
1285,15,20,120,2023-08-10,7.63,True
1286,15,13,,2025-05-13,7.34,False
1287,15,18,,2023-10-09,4.39,True
1288,15,7,44,2025-09-18,6.95,True
1289,15,26,158,2025-05-09,3.6,True
1290,15,8,45,2023-08-11,6.16,True
1291,15,17,100,2023-09-25,1.68,True
1292,15,8,46,2023-09-08,2.54,True
1293,15,26,159,2024-03-25,6.64,False
1294,15,28,,2023-11-29,4.28,True
1295,15,24,144,2024-05-06,1.22,True
1296,15,13,77,2025-04-23,3.69,True
1297,15,9,54,2026-02-20,3.32,True
1298,15,8,49,2025-01-21,4.13,False
1299,15,16,93,2024-02-07,3.89,True
1300,15,1,2,2026-01-01,3.27,True
1301,15,21,128,2023-12-19,1.22,True
